Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
steven-rhodes-living-well,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPageLW_470x470_66a9c167-6615-4dea-8038-f648eef1d320.png?v=1697585229,4,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-cryptozoology,Steven Rhodes: Cryptozoology for Beginners,"<p class=""acd-style"">Get ready to get immersed in the dark retro worlds of artist Steven Rhodes again! Cryptozoology is one of three stand alone games in Vol. 2 of Steven Rhodes Games features more of what you love from Cryptozoic’s Dynomite Games sub-brand: games that anyone can learn, with enough depth and hidden complexity for the tabletop masters. </p>
<p class=""acd-style""><span>Your photography class has embarked on a mysterious field trip to study the hidden habits of cryptids and learn about their supernatural antics! Gather your friends for a card-drafting, set-collecting, and token-gathering game based on the art of </span><strong>Steven Rhodes</strong><span>! Will you complete the toughest assignments and gather the most point tokens to be crowned teacher’s pet? Or will you get left behind and become some creature’s new best friend?</span><br> <br> Cryptozoology for Beginners is a creature-drafting set collection game for the entire monster-hunting family.<br></p>
<strong>Players</strong><span data-mce-fragment=""1"">: 2-4</span><br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Ages</span></strong>: 14 and up<br> <strong data-mce-fragment=""1"">Time</strong>: 20-45 minutes<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Mechanic</span></strong>: Closed Drafting, Set Collection<br> <strong>Complexity</strong>: Light <br data-mce-fragment=""1""> <br data-mce-fragment=""1""> <strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">:</span><br> 136 Cards<br>        96 Cryptid Cards<br>        40 Assignment Cards<br> 40 Tokens<br> 1 Bus Standee<br> 1 Rulebook",CRYPTOZOIC ENTERTAINMENT,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, card games, stevenrhodes, strategy",true,Title,Default Title,,,,,CTZ29477,544.310844,shopify,2,deny,manual,15.99,19.99,true,true,814552029477,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPagecrypto_470x470_62e62b0e-604e-4846-ae8f-1c152d017414.png?v=1697584128,1,,false,,Cryptozoology for Beginners is a creature-drafting set collection game for the entire monster-hunting family.,,,,,,,,,,,,,lb,,10.59,true,,,true,,,active
steven-rhodes-cryptozoology,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/ctz29477_web_3d_box_r_contents.jpg?v=1697584128,2,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-cryptozoology,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPagecrypto_470x470_aadfe385-13bc-4fda-b2b0-7869b52c0a15.png?v=1697584128,3,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-cryptozoology,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPagecrypto_470x470_0bbb1262-7148-412f-ae07-daf7546a3a26.png?v=1697584128,4,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-cryptozoology,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/pic7413483.jpg?v=1697584587,5,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-lets-call-the-exorcist,Steven Rhodes: Let's Call the Exorcist,"<p class=""acd-style"">Get ready to get immersed in the dark retro worlds of artist Steven Rhodes again! Let's Call the Exorcist is one of three stand-alone games in Vol. 2 of Steven Rhodes Games. features more of what you love from Cryptozoic’s Dynomite Games sub-brand: games that anyone can learn, with enough depth and hidden complexity for the tabletop masters. Inspired by the art of Steven Rhodes.<br> <br> Gather your friends for a social deduction game that will make you say, Let’s Call the Exorcist!<br></p>
<p class=""acd-style""><span>Dad has brought home a collection of rare artifacts from his latest excavation, and now pesky demons have possessed the children! The priest has devised a scavenger hunt to cleanse the house, but those dastardly devils won't make it easy! Deduce your way to victory in this fast-paced game featuring secret roles and hidden cards. Reveal Holy and Cursed Artifacts, beneficial Blessings for instant points, and malevolent Mischief cards that mix things up!</span></p>
<strong>Players</strong><span data-mce-fragment=""1"">: 4-8</span><br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Ages</span></strong>: 14 and up<br> <strong data-mce-fragment=""1"">Time</strong>: 20-45 minutes<br data-mce-fragment=""1""> <strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Mechanic</span></strong>: Deduction, Hidden Roles<br> <strong>Complexity</strong>: Medium Light <br data-mce-fragment=""1""> <br data-mce-fragment=""1""> <strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">:</span><br> 43 Cards<br>        9 Holy Artifacts<br>        4 Cursed Artifacts<br>        24 Mischiefs<br>        6 Blessings<br> 8 Role Tiles<br>         5 Innocent<br>         3 Possessed<br> 45 Tokens<br> 1 Rulebook",CRYPTOZOIC ENTERTAINMENT,Toys & Games > Games > Board Games,Board Game,"boardgame, card games, party games, strategy",true,Title,Default Title,,,,,CTZ29484,317.514659,shopify,2,deny,manual,15.99,19.99,true,true,814552029484,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPageEX_1200x1200_2d7fcbe5-215f-4fef-b87a-e90b3f2ffcc9.png?v=1697585139,1,,false,,"Gather your friends for a social deduction game that will make you say, Let’s Call the Exorcist!",,,,,,,,,,,,,lb,,10.59,true,,,true,,,active
steven-rhodes-lets-call-the-exorcist,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/ctz29484_web_3d_box_r_contents.jpg?v=1697585139,2,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-lets-call-the-exorcist,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPageEX_470x470_bc5822f6-08ce-41f1-b850-009f6aa94bc4.png?v=1697585139,3,,,,,,,,,,,,,,,,,,,,,,,,,,
steven-rhodes-lets-call-the-exorcist,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/Website-ProductPageEX_470x470_c79abf74-ad89-428e-b5e2-eca2ac748e31.png?v=1697585139,4,,,,,,,,,,,,,,,,,,,,,,,,,,
the-red-dragon-inn,The Red Dragon Inn,"<p class=""acd-style"">Red Dragon InnSlugFest Games ISBN: 0-9769144-1-7</p>
<p class=""acd-style"">The Adventure's over, but the party's just getting started!You and your adventuring companions have spent all day sloggingthrough theDungeon, killing monsters and taking their stuff.Nowyou're back in town, healed up, cleaned up,and ready to party at theRed Dragon Inn.Drink, gamble, and roughhouse with your friends. But don't forget tokeep an eye on your Gold. If yourun out, you'll have to spend thenight in the stables. Oh... and try not to get too beaten up ortoo drunk.If you black out, your friends will continue the party without you... afterthey loot your body for Gold of course!The last conscious adventurer with Gold wins the game!Take on the role of one of these heroic fantasy adventurers- Dierdre,Fiona, Gerki, or Zot - and enjoy an evening at the Red Dragon Inn!Dierdre the Priestess uses the power of the Goddess to protect and heal her friends and to smite the wicked creatures of the deep dungeons. She'll also smite anyonewho treats her like a bimbo even though she's not above working her good looks get her way. Fiona the Volatile is a brash warrior maiden is quickwith a sword... or axe, or dagger, or any other sharp or pointy thing she can get her hands on. Gerki the Sneak's a shifty halfling whose pockets are always full of Gold. A master of poisons, mechanisms, and stabbing people in the back, Gerki hassaved the lives of his friends many, many times. Of course, if he wasn't so darn useful they most likely would have killed him by now!Zot the Wizard might have had a cushy job teaching magic theory at the Wizards' College, had he not been saddledwith Pooky, a psychotic, binge drinking bunny rabbit, as his familiar.</p>",SLUGFEST GAMES,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, card games, party games, recommended",true,Title,Default Title,,,,,SFG004,1088.621688,shopify,1,deny,manual,28.46,37.95,true,true,9780976914419,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/sfg004_web_1.jpg?v=1690311517,1,,false,Red Dragon Inn,"The Adventure's over, but the party's just getting started!",,,,,,,,,,,,,lb,,20.49,true,,,true,,,active
railroad-ink-futuristic-expansion-pack,Railroad Ink: Futuristic Expansion Pack,"<div class=""container"" data-mce-fragment=""1"">
<div class=""row"" data-mce-fragment=""1"">
<div id=""main-content"" class=""col-lg-12"" data-mce-fragment=""1"">
<div class=""product-view"" data-mce-fragment=""1"" itemscope="""" itemtype=""http://schema.org/Product"" itemid=""#product_base"">
<div class=""row"" data-mce-fragment=""1"">
<div id=""description-section"" class=""col-sm-12"" data-mce-fragment=""1"">
<div class=""short-description pad-bttm-large pad-top-large"" data-mce-fragment=""1"">
<div class=""std"" data-mce-fragment=""1"" itemprop=""description"">
<p class=""acd-style"" data-mce-fragment=""1"">Railroad Ink Challenge™ is a quick playing roll and write game for 1 to 4 players. Grab a board and a dry-erase marker and get ready to reach networking nirvana!<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Expand your gaming experience with the super-colored, super-fun, super-crazy Dice Expansions for Railroad Ink Challenge! Every expansion add a new layer to the game, changing it in unexpected ways and allowing new strategies to be explored and mastered, even for seasoned Railroad Ink Challenge player</p>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>",HORRIBLE GUILD GAME STUDIO,Toys & Games > Games > Board Games,Dice Game,"2-player games, boardgame, dice games, family games, solo mode games",true,Title,Default Title,,,,,HG054,68.0388555,shopify,4,deny,manual,9.75,12.99,true,true,8056324760542,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hg054_web_front.jpg?v=1689727659,1,,false,,,,,,,,,,,,,,,lb,,3.90,true,,,true,,,active
railroad-ink-futuristic-expansion-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51KKfYzgL9L._AC_SL1200.jpg?v=1689727715,2,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-underground-expansion-pack,Railroad Ink: Underground Expansion Pack,"<span data-mce-fragment=""1"">Railroad Ink Challenge™ is a quick playing roll and write game for 1 to 4 players. Grab a board and a dry-erase marker and get ready to reach networking nirvana!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Expand your gaming experience with the super-colored, super-fun, super-crazy Dice Expansions for Railroad Ink Challenge! Every expansion add a new layer to the game, changing it in unexpected ways and allowing new strategies to be explored and mastered, even for seasoned Railroad Ink Challenge players</span>",HORRIBLE GUILD GAME STUDIO,Toys & Games > Games > Board Games,Dice Game,"2-player games, boardgame, dice games, family games, solo mode games",true,Title,Default Title,,,,,HG056,68.0388555,shopify,4,deny,manual,9.75,12.99,true,true,8056324760566,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hg056_web_front_1.jpg?v=1689727532,1,,false,,,,,,,,,,,,,,,lb,,3.90,true,,,true,,,active
railroad-ink-underground-expansion-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51nWVmnpa1L._AC_SL1200.jpg?v=1689727532,2,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-electricity-expansion-pack,Railroad Ink: Electricity Expansion Pack,"<span data-mce-fragment=""1"">Railroad Ink Challenge™ is a quick playing roll and write game for 1 to 4 players. Grab a board and a dry-erase marker and get ready to reach networking nirvana!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Expand your gaming experience with the super-colored, super-fun, super-crazy Dice Expansions for Railroad Ink Challenge! Every expansion add a new layer to the game, changing it in unexpected ways and allowing new strategies to be explored and mastered, even for seasoned Railroad Ink Challenge players</span>",HORRIBLE GUILD GAME STUDIO,Toys & Games > Games > Board Games,Dice Game,"2-player games, boardgame, dice games, family games, solo mode games",true,Title,Default Title,,,,,HG052,68.0388555,shopify,4,deny,manual,9.75,12.99,true,true,8056324760528,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hg052_web_front.jpg?v=1689727378,1,,false,,,,,,,,,,,,,,,lb,,3.90,true,,,true,,,active
railroad-ink-electricity-expansion-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51rYY3lvUYL._AC_SL1200.jpg?v=1689727378,2,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-arcade-expansion-pack,Railroad Ink: Arcade Expansion Pack,"<span data-mce-fragment=""1"">Railroad Ink Challenge™ is a quick playing roll and write game for 1 to 4 players. Grab a board and a dry-erase marker and get ready to reach networking nirvana!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Expand your gaming experience with the super-colored, super-fun, super-crazy Dice Expansions for Railroad Ink Challenge! Every expansion add a new layer to the game, changing it in unexpected ways and allowing new strategies to be explored and mastered, even for seasoned Railroad Ink Challenge players</span>",HORRIBLE GUILD GAME STUDIO,Toys & Games > Games > Board Games,Dice Game,"2-player games, boardgame, dice games, family games, solo mode games",true,Title,Default Title,,,,,HG050,68.0388555,shopify,4,deny,manual,9.75,12.99,true,true,8056324760504,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hg050_web_front.jpg?v=1689726994,1,,false,,,,,,,,,,,,,,,lb,,3.90,true,,,true,,,active
railroad-ink-arcade-expansion-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51akT0D2WwL._AC_SX679.jpg?v=1689726995,2,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-eldritch-exp-pack,Railroad Ink: Eldritch Exp Pack,"<span data-mce-fragment=""1"">Railroad Ink Challenge™ is a quick playing roll and write game for 1 to 4 players. Grab a board and a dry-erase marker and get ready to reach networking nirvana!</span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Expand your gaming experience with the super-colored, super-fun, super-crazy Dice Expansions for Railroad Ink Challenge! Every expansion add a new layer to the game, changing it in unexpected ways and allowing new strategies to be explored and mastered, even for seasoned Railroad Ink Challenge players</span>",J and J Gaming Factory,Toys & Games > Games > Board Games,Dice Game,"2-player games, boardgame, dice games, family games, solo mode games",true,Title,Default Title,,,,,HG051,68.0388555,shopify,4,deny,manual,9.75,12.99,true,true,8056324760511,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hg051_web_front.jpg?v=1689726784,1,,false,,,,,,,,,,,,,,,lb,,3.90,true,,,true,,,active
railroad-ink-eldritch-exp-pack,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51BneO3f0wL.__AC_SX300_SY300_QL70_FMwebp.webp?v=1689726784,2,,,,,,,,,,,,,,,,,,,,,,,,,,
papillon,Papillon,"<p class=""acd-style"">             
                    		A butterfly garden requires vision and a caring hand. Spring has arrived, and the world is in bloom. As your garden grows, caterpillars will congregate and morph into beautiful butterflies eager for nectar.<br>
<br>
Papillon is a tile-drafting, tableau-building, and area majority game for 2-4 players. Over 8 rounds, players will bid for flower tiles to build their garden, attract butterflies to flowers with valuable nectar, and of course, every garden looks better with a gnome. The player that collects the most nectar at the end of the game wins!<br>
<br>
2-4 players<br>
60 minute play time<br>
<br>
Contents:<br>
Rulebook<br>
Gameboard<br>
94 Garden tiles<br>
8 stand up flowers with bases<br>
50 Caterpillar tokens<br>
8 Garden gnomes<br>
8 Flower bonus tokens<br>
48 Butterfly clips<br>
4 Garden Meeples<br>
Sticker Sheet<br>
Scorepad<br>
Tile bag<br>
4 Plastic Capsule                    	</p>",ASMODEE,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, recommended, strategy",true,Title,Default Title,,,,,ASMPAP01,1451.495584,shopify,1,deny,manual,37.50,50.00,true,true,843495101315,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmpap01_web_box_3d_r.jpg?v=1686341993,1,,false,Papillon butterfly garden game,Papillon butterfly garden capture board game,,,,,,,,,,,,,lb,,28.50,true,,,true,,,active
papillon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmpap01_web_1back.jpg?v=1686341993,2,,,,,,,,,,,,,,,,,,,,,,,,,,
papillon,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmpap01_web_2contents_1.jpg?v=1686341993,3,,,,,,,,,,,,,,,,,,,,,,,,,,
obscurio,Obscurio,"<p class=""acd-style"">             
                    		The Sorcerer is out to get you! Find your way among the illusions but beware of the traitor in your ranks!<br>
<br>
The Grimoire guides his team towards the exit using images, on which he points at certain details. In cooperation, the other players have to find it as quick as possible while avoiding to pick the wrong cards.<br>
<br>
However a member of the team is a Traitor looking to lead the other players astray. A wide variety of Traps are on your way to the exit of the Library, making player communication harder!<br>
<br>
Obscurio is a family game, an original mix between an image-based communication game and a secret role game, in which the players have to be careful when sharing ideas with their team. Supported by rich contents, Obscurio proposes a fresh new experience in its genre by putting the emphasis on the details of the images and the constant doubt created by the presence of the Traitor Communicate efficiently and avoid the illusions on your way to escape the Sorcerer’s Library!<br>
<br>
2-8 players<br>
45 minute play time                    	</p>",ASMODEE,Toys & Games > Games > Board Games,Board Game,"boardgame, party games, recommended",true,Title,Default Title,,,,,ASMLBOB01,1587.573295,shopify,1,deny,manual,41.99,55.99,true,true,3558380064848,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmlbob01_web_box_3d_l.jpg?v=1686337174,1,,false,Obscurio guided cooperation board game,Obscurio get past the illusions and find the traitor,,,,,,,,,,,,,lb,,31.91,true,,,true,,,active
obscurio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmlbob01_web_2content.jpg?v=1686337174,2,,,,,,,,,,,,,,,,,,,,,,,,,,
obscurio,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmlbob01_web_1back.jpg?v=1686337174,3,,,,,,,,,,,,,,,,,,,,,,,,,,
human-era,Human Era,"<p class=""acd-style"">             
                    		In this 4-10 player social deduction game, play as one of 3 secret identities to achieve your unique win condition. While Humans try to repair space and time by returning one of six beings to their correct eras, the Machines are ready to sabotage their plans at every chance. Cyborgs, half-human half-machine, switch allegiances throughout the game. Create paradoxes and chain reactions to outwit your opponents without getting found out! So buckle up- your time machine awaits!<br>
<br>
4-10 players<br>
30 minute play time                    	</p>",LAY WASTE GAMES,Toys & Games > Games > Board Games,Board Game,"boardgame, card games",true,Title,Default Title,,,,,LWS1101,589.670081,shopify,1,deny,manual,18.75,25.00,true,true,869916000159,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/lws1101_web_front.jpg?v=1686510404,1,,false,Human Era 4 to 10 player social deduction game,play as 3 secret identities to acive your win condition,,,,,,,,,,,,,lb,,11.25,true,,,true,,,active
human-era,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/lws1101_web_content.jpg?v=1686510422,2,,,,,,,,,,,,,,,,,,,,,,,,,,
hive,Hive,"<p class=""acd-style"">             
                    		The soldier ants battle to keep control of the outside of the hive, whilst the Beetles climb up to dominate the top. Spiders moving into holding positions as the Grass Hoppers jump in for the kill. Keeping one eye on the hive and the other on your opponents reserves, the tension builds as one wrong move will see your Queen Bee quickly engulfed .... game over!<br>
<br>
With no setting up to do, the game begins when the first piece is placed down. As the subsequent pieces are placed this forms a pattern that becomes the playing surface (the pieces themselves become the board). Unlike other such games, the pieces are never eliminated and not all have to be played. <br>
<br>
2 players <br></p>",SMART ZONE GAMES,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, strategy",true,Title,Default Title,,,,,TCI001,816.466266,shopify,1,deny,manual,29.96,39.95,true,true,689076522397,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/tci001_web_box_3d_l.jpg?v=1686604775,1,,false,Hive 2 player board game high strategy game,Hive 2 player board game with tile pieces,,,,,,,,,,,,,lb,,22.33,true,,,true,,,active
fog-of-love,Fog of Love,"<p class=""acd-style"">             
                    		In Fog of Love, players will create and play two vivid characters who meet, fall in love and face the challenge of making the relationship work. They play through cute, awkward or dramatic scenes - from buying flowers and taking that first trip to IKEA to meeting the parents and facing threats of infidelity. Players can work together to create a harmonious relationship, or they can secretly decide to break each other’s hearts. As the story plays out, they make choices to either stay true to themselves or act selflessly for the sake of the relationship.<br>
<br>
2 players<br>
60-120 minute play time                    	</p>","FLOODGATE GAMES, LLC",Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, card games",true,Title,Default Title,,,,,FGGFOL,2313.321087,shopify,1,deny,manual,37.50,50.00,true,true,843002100008,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hhp0000_web_box_3d_r_1.jpg?v=1686603909,1,,false,Fog of Love Board game,"Role play 2 vivid character who meet, fall in love and face challenges.",,,,,,,,,,,,,lb,,26.50,true,,,true,,,active
fog-of-love,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hhp0000_web_contents_1.jpg?v=1686603914,2,,,,,,,,,,,,,,,,,,,,,,,,,,
escape-the-room-cursed-dollhouse,Escape The Room: Cursed Dollhouse,"<p class=""acd-style"">             
                    		Prepare yourself for the most immersive Escape Room experience ever, right in your very own home! In The Cursed Dollhouse, players will explore a mysterious three-dimensional Doll House, solving highly challenging puzzles in search of a way to escape. Five rooms, each containing objects to investigate, secret items to discover, and multiple puzzles to solve, will keep even the most skilled players engaged through several hours of play.<br>
<br>
 1-4 players<br>
2 hour play time<br>
<br>
Contents:<br>
3-D Dollhouse with five rooms to explore<br>
5 Doll characters Beginner to Expert Challenges<br>
3-D furniture<br>
Secret items hidden within each room<br>
Story and Instruction<br>
Solution Wheel Booklet                    	</p>",THINKFUN,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, solo mode games",true,Title,Default Title,,,,,TKF44007353,1133.980925,shopify,1,deny,manual,32.99,43.99,true,true,19275073534,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/tkf44007353_web_3d_box_l_contents.jpg?v=1686603798,1,,false,Escape the room cursed dollhouse,An escape room with a physical doll house. ,,,,,,,,,,,,,lb,,24.75,true,,,true,,,active
bananagrams-oceanic,Bananagrams: Oceanic,"<p class=""acd-style"">You’ll have a whale of a time with this whimsical, ocean-themed version of BANANAGRAMS! The game includes 8 special oceanic tiles that put a seaworthy twist on our Classic BANANAGRAMS word game. As players race to build word grids, they can pick up oceanic tiles and use them as stand-ins for any letter! Sink or swim, players must move quickly because the first to use all their tiles wins! With everything needed to play included in the banana pouch, it's unfathomable, go-anywhere fun for everyone!</p>
<p class=""acd-style""><strong data-mce-fragment=""1"">Players</strong><span data-mce-fragment=""1"">: 1-8</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Ages</span></strong><span data-mce-fragment=""1"">: 7 and up</span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Time</span></strong><span data-mce-fragment=""1"">: 15-20 MInutes </span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Mechanic</span></strong><span data-mce-fragment=""1"">: Race, Tile Placement </span><br data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1"">Complexity</span></strong><span data-mce-fragment=""1"">: Light </span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">Contents</strong><span data-mce-fragment=""1"">: </span><br> 144 Letter Tiles<br> 8 ocean themed Tiles<br> Instructions</p>",BANANAGRAMS,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, children's games, family games, party games, solo mode games",true,Title,Default Title,,,,,BNAOTB001,453.59237,shopify,1,deny,manual,14.99,19.99,true,true,855252007532,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/bnaotb001_web_box_content.jpg?v=1686603204,1,,false,Bananagrams oceanic,Banagrams oceanic themed game,,,,,,,,,,,,,lb,,9.52,true,,,true,,,active
bananagrams-oceanic,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/BG_Ocean_Pouch-Grid1.webp?v=1697433483,2,,,,,,,,,,,,,,,,,,,,,,,,,,
bananagrams-oceanic,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/BG_Ocean_SpecialTiles1.webp?v=1697433485,3,,,,,,,,,,,,,,,,,,,,,,,,,,
bananagrams-oceanic,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/BG_Ocean_Pouch-Grid2_x980_2x_10499668-c095-4aeb-a8d2-aa02da6c4bcb.webp?v=1697433485,4,,,,,,,,,,,,,,,,,,,,,,,,,,
