objectid,mfgid
244078,824968730263
244078,DOW730026
204286,EVE-BTILC-CORE01
181530,RB01
155428,01774CZE
171033,18250CZE
229956,GMT1808
312484,00059CGE
312484,CGE00059
24124,GMT0709
181621,SWI19
216788,ZM7692
216788,ZMG7692
130352,BPN1210
223782,RSU003
242277,STM637
50768,ZMG7072
50768,"ZMG 7072"
104347,GRY101311N
104347,101311
137649,PIP62004
174660,02300
174660,2300
175199,ASI-0120
176371,RGS0586
181796,CGE00033
250337,123
250337,CPH0211
156566,LOX01ASM
130500,FFGGOT91
130500,GOT91
256320,CAT016
196340,TTT2017
123185,HAS
123185,HAS396870000
169814,5827AEG
169814,FBA_AEG5837-2015
169814,SG_B018IUTCB6_US
188818,FBA_AEG5837-2015
188818,SG_B018IUTCB6_US
138026,DTE05CM2AWG
138026,ARWDTE52
40794,"RGG 391"
40794,RGG391
183138,LMMAF02USASM
183138,MAF02
150484,SoLT-Core1
295285,92333
226065,DTE01SNX1AWG
2987,330370
2987,"DOW 7101"
37387,PSIPEG51360
37387,51360
90040,4.26E+12
136280,332648
136280,"ZMG 71320"
138233,10060
138233,10066
142079,332279
142079,SG-2007
149776,06735
230889,INFCBARI00-AMAZ
230889,CBARI00
248158,DC011-543-001800-03
114387,332045
114387,60753QNG
219326,ARWDTE02
253344,DMD001
253344,CMNDMD001
6738,4098645
64220,"WON 1017"
64220,01017
145219,G3S04328
161943,MOOCHOASM
165877,R457
172613,MAY152755
176146,CPS-1037
188178,KTDRACI01
188178,KTDRACIO1
194553,TTT3016
62871,SJG31313
432,4910
714,002062
770,231
770,SS-GMW-231
3955,ZQF-003
3955,"DVC 9100"
6249,60373QNG
12942,18414
12942,ASI5715
16992,CLP020
16992,20MFG
22172,FFGVA33
22172,VA33
27225,"1295 Banagrams"
30539,4295MG
43443,FSG01001
71721,FFGSL06
100423,FFGSL05
100423,SL05
100901,IBCFPF1
100901,"PSI IBCFPF1"
102104,4KIDS_35761
102104,047LOO
109451,9780979248368
109451,WAP40101
110139,IBG0FP02
126954,IBG0FP03
137479,FFGSL15
137479,SL15
139766,IBG0FP04
142267,1013TTT
142423,PZO6002
151825,692261
155695,FFGKN24
155695,KN24
158899,COLT01
162616,IBG0FP07
166679,SL16
169654,OIN09022
175117,177601QSF
176189,GUF001
183006,4036
189807,SL17
192735,26972
193212,51795G
203430,6006SG
195242,TANKS01
228580,PKR1200
228580,AG1200
256313,RGS0831
256313,RGS00831
300753,09016
65200,RIOA35
191540,71581ENFRZMG
191540,ZM7581
204472,ITB001 
230359,SITMS17G
169318,8023SG
169318,STG06007
25621,ATG1253
25621,AG1253
65282,JPG001
68858,JPG002
88408,AEG5301
88408,5301ALD
95234,AG1330
128462,ATG1331
131904,9743972
320,A8166
638,0655132001588
638,158RGG
25674,RGG332
25674,332RGG
29773,FRD101092
29773,F2F00014
93538,WOC16921
93538,169212040
97357,"DMG SCY 001"
230080,ZH002
230080,ZMGZH002
171010,GOT113
21920,330414
204836,606101546
112210,HBW720450
179172,GGP-004
179182,0381
146312,Y2554
14808,HEI0MV01
53093,DPG58001
68076,ACA05014
108344,AXE001
122294,GGS004
142852,CZE01552
142852,"CZE 01552"
153097,AKG100
198830,GLGHLAS
198830,GAMHLAS02
210163,RGS0589
223049,ALD07009
248188,63002
11,7900
28023,ASMJCA01US
28023,JCA01
1353,TU02S
36553,TU02S
125618,001556
142379,77121
130899,"GM 1212"
130899,"GMS 1212"
131118,WYG00002
160559,NSK011
160968,HOME001BFM
195867,CTGQG1005CTG
912,FBA_COL3401
912,3401
61492,RGG392
61492,441RGG
24025,3013325
24025,68273
25967,MART06
52011,MART06
142020,UD81582
149922,82054
163106,UDMVLLGDGOGBG
163106,UD82599
168800,83138
186845,85213
193513,"Legendary: Civil WAr"
210936,"Noir Expansion"
239469,89179
239469,89177
248084,90023
248084,90022
202103,WWG501
212956,PROO-010SM
244115,10133
245655,"HG012 - KD1908"
68448,SV01EN
316377,SV01EN
175621,WWG300
255616,90752
255616,90750
283393,DTE10AQAWG
283393,AWGDTE10AQ
186986,MUH050369
275469,DWGFP100
155426,330117
200147,IEL51310
264398,51592
264398,KANA_EXP
117813,FFGCT55
117813,CT55
121672,FFGCT57
121672,CT57
173892,CT65
1927,SJG1408
1927,1408SJG
27800,mfg5601
27800,4102628
155703,NSG-501
155703,501NSG
183750,WOCDD3
248763,73468
181254,02184CZE
167791,STG06005
963,RIO058
963,58RGG
22279,RIO056
22279,56RGG
39109,4010350603475
194230,02186CZE
175095,1934411
217,FFGVA75
31105,4050
31105,"ZMG 4050"
210274,APE3000
258244,FFGDSC01
17526,955020
7804,0655132002332
7804,233RGG
17104,P2302
17104,152364
148203,201
35248,60501
35669,139626
220775,CE004-000
188920,EN_TWM01
216403,700001
119337,MFG4531
119337,MF4531
123576,CC012
123576,CC008
171226,STA01ASM
206206,AUG160552
256669,AEG5874
256669,ALD05874
152626,cardinal26601
152626,6029904
122889,AEG5103
122889,5103AEG
283797,692874
154174,62001
160567,BN095-379
186074,21023
249381,CSGSC1002
249381,SC1002
296349,YOHO001
21954,WF01
82428,SWRPPHG
3170,GW02
63543,GW02
61001,FFGCE02
61001,CE02
118174,RSTR-CMPD
82429,SWGCPHG
144239,ASI-0110
163370,78640ZMG
92869,PHG16009
92869,SWGBPHG
193737,PN066-201
218293,FFN2011
252446,62431
252446,RND1801KFLO
113228,PHG16011
113228,SWTSPHG
126942,PHG16015
126942,SW-BRPHG
37612,X3396
150541,BHY06
150541,BCY13
156042,DVG9132
9440,448
9440,4098733
134466,GF9SPAR002
134466,GF9SPAR2
57925,RIO414
57925,"RGG 414"
165948,601105076
165948,ZOCH05076
183231,301776
206084,49003ZMG
206084,ZM4903
269734,RIO557
177352,"Carson City Big Box"
239942,BLRW001
30323,TCI21193
30323,5513660
193042,20020PZG
196326,5122AEG
262543,49367
262712,RES01
262712,RA0101
216459,OSP4165
260300,WOCC6164
210674,MAD23
229987,MAD25
184921,IEL51313
83330,MAD20
205059,MAD20
91,GMT9903
14105,331458
14105,"GMT 0509-09"
25021,9441698
25417,FFGBT01
25417,BT01
146439,FFGBT01
146439,BT01
103885,SWX01
113873,GMT1317
70704,TCI52259
70704,5513664
29198,9780786947980
29198,20112
226634,ST051-524
145928,ALD05817
483,221930000
483,221930000AVH
35400,LLP-6000
179404,WOTR009
191301,MGWD001
3439,1
3439,WZK4209
226631,GFG96727
19643,UPP-WOW-53099
111502,BAN23721
111502,"BAI 23721"
190400,ULIUS25504E
284775,42631
256838,51509
256838,IEL51509
14442,PLE45100
14442,697195
14443,0803004461002
14443,697209
20621,0803004481000
20621,697276
21785,PLE47100
21785,697268
23741,0803004491009
23741,49100
30977,"42775 0002WZ44724"
30977,44724
29294,FFGWC06
29294,WC06
71882,FFP0401
173275,01968CZE
176130,WZK72116
26118,21902
26118,MN032000
32684,M0510
32684,MO510
42360,"<b>対象年齢 :</b> 12歳から"
42360,49765
151953,GF9FIRE04
151953,FIRE004BFM
129156,REV-??
67084,CPS-1015
297471,AHC44
297471,FFGAHC44
192455,0088PLG
28444,x
28444,SG_B00121HX56_US
65521,"<b>対象年齢 :</b> 8歳から"
65521,4054
72892,1398
115584,FFGoSL13
162384,VPGIS2BOX
68247,ZMG7059
68247,"ZMG 7059"
188164,"Dan Verssen Games (DVG)"
2471,0823973020109
2471,2010TLC
84159,51820G
84469,437
84469,RIO437
263695,FGGSA03
215213,ALD05890
283934,692873
110308,43227-2913
14808,FFGMV01
14808,FFG0MV01
129351,POR927139
137031,331455
159692,GMT1611
196526,8047SG
196526,STG08047
200934,BWR0521
206547,MAD21
230267,NSK023
256852,ALIEN01GF9
256852,Aliens01
283619,PBGWEB-40050
283619,PBG40020EN
291508,GLGTEDINO
291508,GAMGLGTEDINO
254936,212594
254936,VRGFRWE
54643,"<b>対象年齢 :</b> 10歳から"
54643,7038
215433,33253
215433,SIRCODX05
171499,"ZMG 71580"
171499,ZM7580
2223,42003
83919,"WMG 1142"
83919,1142
252328,SWZ01
252328,FFGSWX01
2904,020
8273,4098706
224517,ROX402
176494,MFG3509
250881,HGGDOM03R01-ENG
159003,420101NJD
12,KN27ASM
12,KN27
220877,446
263918,TWK4050
287954,NMG60050EN
183017,187267
183017,FFP0706
168788,RB001CMON
22361,g7g95fk
22361,VA28
42141,VA60
137842,9781616615420
156879,DJ21-1
156879,DJ21
169468,DJ39
199884,DJ44
103235,WGG01116
231197,PH2000
248005,SWAGAN01MLLKY
152,347RGG
155,347RGG
32928,347RGG
172552,HEM0001
172552,HEG0001
19074,4111
19074,MFG4111
193823,B01C1BUWYO
193823,STM107
241533,MAD26
270314,4079
270314,8819908080
55660,Dix02
19999,7008
264198,BF-01-04
12692,ATG1250
12692,AG1250
18207,ATG1252
18207,AG1252
225,"<b>主な製造国 :</b> アメリカ"
225,0025R
13084,"<b>主な製造国 :</b> アメリカ"
13084,0025R
14634,"<b>主な製造国 :</b> アメリカ"
14634,0025R
21955,"<b>主な製造国 :</b> アメリカ"
21955,0025R
7571,GMT0612
13347,LPP0010
193725,FLKFGD0001
252556,64771
252556,FGGBK01
280885,ZM7244
73306,FFGGOT66
73306,GOT66
133726,FFGGOT92
136593,FFGGOT94
143756,FFGGOT98
146224,330935
146224,GOT100
150337,FFGGOT102
153209,330939
155576,FFGGOT105
157386,FFGGOT106
157483,GOT107-1
157483,GOT107
160684,FFGGOT108
218983,GT16
224754,GT17
225567,GT19
40210,RGG386
289056,STG2612EN
289056,HPGSTG261
289916,BMP002
194607,ALD05861
207591,ALD05864
126444,FFGLTR15
126444,LTR15
90419,ZQF-376
90419,RGG444
24764,1104
520,Vin-2207
520,U00058
22457,4102111
22457,941979
136986,691936
27165,6022
27165,4102636
30991,RK00004
214032,CPH0301
250337,57285878
250337,63560
27588,ABA03071
117915,54560G
225694,CSG-DECR
191004,48258
171007,SUB5BEZ
277131,73079
2719,A5640
179014,GF9FIR12
69292,PTGGuardiansofGraxia
140779,"I 51136"
252899,AHC27
252899,FFGAHC27
256159,PH2700
256159,PHG2700
147370,ROBOT
147370,1900
191862,692384
254976,20242
285773,FFGAFH01
108150,UBIDE02
108150,MAD06
35395,PGS107
173805,TITLOB01
203542,PTN003
203542,PTN002
171662,"SMG 34A"
287946,TPG006
284354,AHC38
284354,FFGAHC38
42490,FFOPonyExpress
67877,0001
68182,FFGVA74
112686,330236
112686,01287CRY
19319,RGG255
25031,RGG305
37397,RGG373
78727,RGG428
131184,RGG485
147580,RGG498
181971,RIO524
203780,RGG536
232004,548
10445,179400000
10445,113008
249811,037LKY
249811,LKY037
305512,AHC48
1345,RIOA24
1345,A24
1070,1052
1070,1052-T
35704,330393
35704,"dow 7403"
121615,ARP01005
129904,330394
129904,DO7404
154510,DWE1000
154510,IMPDWE1000
175211,SWI10
246297,LOBO01
246297,LIBSHAM01US
124361,RGG499
124361,"RIO 499"
986,0655132001854
986,RGG185
2629,261260
135116,5813AEG
2065,BS-SH001-A
29307,WC05
69962,FFGTD06
241987,TWK5000
241987,WK5000
164158,PEX1007
217861,STG06019
229123,LRZ002
229123,CMNLRZ002
233976,RGS0583
262215,50130ENESG
262215,PBGESG50130EN
24270,331697
181521,WHQ01
254591,TER01
254591,FFGTER01
41002,WYG00001
255984,RRG00023
2386,1902-06
2386,2053-12
137,3617-04
149896,410301NJD
166571,LUDAV001
223201,AJM01
240465,LUCV01
240465,ASMLUDCIV01EN
27627,TM02
166239,"04391 0000"
166239,4391
119657,001601
269595,10400
269595,10V61109960V10
198773,CZ040
193214,3760146643086
1353,TUF1
30380,50092
30380,350092
152319,FFGTM13
255658,TALIS_LEGEND
255658,56100E
146784,331064
71,837
215308,REO0030
215308,REO9003
4636,0655132002073
4636,207
232595,PFX1000
113636,QNG60493
113636,60943QNG
172996,OSPOSG930
205610,VA100
221769,SMG38AUS_SML
155881,MN010-188
172881,PGS205
305517,AHC50
107529,FBA_6083
107529,6083
117959,26938
131357,HE540
143741,ABA36132
153016,1
153016,PG000-318
160495,WYG0004
160495,638004
163166,ONDBBEZ
163166,BEZONDB
232414,NSG-531
232414,NSG531
170,mfg4401
170,MF4401
2001,73013594
174990,BoB001
204583,03600
13551,74118
25224,RIO308
25224,308RGG
41863,"WOC 25066"
41863,HAS25066
62220,GMT1116
62220,"GMT 1116"
86246,ARP01001
197285,ZMG76030
197285,ZM7063
114031,483RGG
119391,55100G
202977,GOT1006
207207,10221
231696,"BIG 1004"
231696,WW1004
74390,APE1000
45315,ZMG7044
45315,"ZMG 7044"
236457,RGS0819
236457,RGS00819
177678,WYG0006
177678,-
19854,139522
20609,"GMT 0706"
24920,MMPSOS40
36314,WED40
39019,GMTNothingGainedButGlory
65936,MMP-4-12
67601,DCG-1026
94373,LEG-1401
150761,77288
160903,LEG-1602
173504,MMP-TGD
188390,1711
2739,460
7667,"HM 104"
21384,DOW7305
21384,"dow 7305"
29656,FBA_3061
29656,COL3061
38320,0824968118702
38320,DO7310
59417,SG_B004RC7QAY_US
133956,HASA19230000
133956,A19230000WOC
32297,18015
88126,TU07
130080,4126
130080,4126-04
140709,6035
147240,CN7003
200634,GT11
205418,22160085
257180,10392
296912,83033
296912,LED02000
298047,CMND1300
163056,FBA_EAG01480
163056,EAG01480
127067,51368
8817,FFGCT18
8817,CT18
40270,FFGCT18
40270,CT18
174155,CSGLIGNUM01
174155,LIGNUM01CTG
222407,CSGLIGNUM01
222407,LIGNUM01CTG
251890,RGS0829
251890,RGS00829
305513,AHC49
159458,SWMSAPHG
159458,PH1102
36480,GMT1211
11634,5454
11634,0X5454
86663,SBEPRM001
144864,10067
144864,"SBE 006"
145633,331412
145633,101-0999
158976,SBE201
185123,009SBE
247315,SEV13
247315,REP7AR-US01
143061,CGE00024
158339,5811AEG
1484,0021
99392,CHG027
103686,MUND01
103686,MUND01ASM
231965,STG07201
124827,5001SG
4324,B0028QBCWO
4324,40833
8107,B0028QBCWO
8107,40833
180901,TTT2014
43015,ARG1003PGS
105551,ARCH01
105551,ARCH01US
31999,RIO367
31999,113278
4098,EAG01160
4098,101204
122515,RDG00166
161970,CGE00027
128475,ATG01340
140101,331496
147747,GEG1012
301880,RGS02139
264982,FFN4001
309116,SEV15
170771,AREGRPR101
120677,ZM7240
181687,8023SG-BG
143157,-
6980,1
6980,C-001B
75547,RGS00587
178349,EASDE1
190798,RGS00591
443,1001ASG
299179,WOGWPUB057
590,WNM1034
590,1034
26961,F2F015
66986,6500946
154857,MCX9001
182605,71640ZMG
193422,DRFCOG1
242753,73132
242753,WZK73132
55492,ZMG7041
55492,7041
111173,8004SG
83629,FFGLTR14
83629,LTR14
134420,FBA_30-03-60
134420,60011499006
145475,CB72101
151310,PMC_0915782
151310,SEP132375
155460,CZE014474
155460,01447CZE
161069,"FFG UMEN18"
161069,UMEN18
163672,156802
163672,UMEN17
47156,215482
157427,5505AEG
261114,54710G
259996,GSUSTG2609
24439,DOW7216
24439,DO7216
34499,4011898130812
34499,13081
51811,48200
66690,48207
130704,WZK70832
130704,"WZK 70832"
179178,75620
240892,51410
240892,8BIT
175224,ALD05824
256883,PH2500
29256,4015566005198
29256,SPH00201
212281,GRIVACORE
184267,76950
12995,DTP01
42124,DTP01
15047,1
15047,"ASIN: B000JQWR60"
232405,MTGWL01
11634,02588
11634,O2588
37734,101182N
37734,FRD101182
24310,SFG004
2394,10081
50,691821
50,691820
822,ZM7810
9209,DO7201
41047,DO7201
21348,7205
21348,"DOW 7205"
21790,48164
27162,GU521
27746,TTT2009
30549,"ZMG 71100"
30549,ZM7101
31627,7208
31627,DO7208
34219,IEL51028
66188,QUG60592
70919,ASMTAK01EN-2
70919,TAK01
98778,8122
129622,5104AEG
136063,CSG-FORD
148228,ASMSCSPL01US
148228,SPL01
150145,75024
150658,"ZMG 71150"
150658,ZM7150
156009,18114G
158600,ES4HMK100
158600,EMPHAN01
163412,MFG3505
170561,"English First Edition"
172308,81083
176396,78591ASM
176396,DO8501
177639,MATSRAP1
192291,CSG-SUSHI_P
194594,DIF01ASM
194594,DIF01
199478,LAU00051
199561,FFG-SA01
199561,FGGSA01
201808,RGS00552
203420,692681
209685,40000ENPBG
217372,267200
218603,05400
223040,72934
233867,BCGWTDWG
233867,BLC006WE
244522,49340
245654,RRI002
251678,RRI002
246784,62071
246784,83065
206094,PH1002
147154,KN23
216865,DV1-041
9160,1
30381,RIO351
30381,351RGG
38359,655132003742
257240,AHC25
257240,FFGAHC25
191236,GT06
422,"MFG 0550"
815,LOO-009
815,009LOO
4174,OOC1002
7806,MFG4702
7806,4702
43307,EAG01255
56707,4010350605622
56707,60561
99875,TTT9001
99875,9001TTT
130877,EDGHB08
130877,HB08
143096,CG
208775,7117
215371,NVG011
224272,GFXH
233208,WFG-DDD001
133405,330079
87890,POP00385
256952,ZKE01EN
256952,ZOMKID
264241,LK0112
269210,DOPP_CLEVER
123260,001647
105037,ZMG70940
105037,"ZMG 70940"
154842,FFGEH02
154842,EH02
164928,DLP00216
199727,STM615
147101,STM305
202174,STM305
242277,63550
297030,BND0050
297030,BDN0050
4385,152ill.
39813,CSG-QWIRKLE_CUBE
101930,MNKY-CARN
145659,1012TTT
176817,60-EF-00
205896,RSU001
1339,WTCA1290000
1339,A12900000
253807,213646
253807,RMA030
66356,21441
66356,214420000
193668,SFG023
40778,FFGGOT30E
40780,FFGGOT31E
40781,FFGGOT32E
40782,FFGGOT33E
40784,FFGGOT35E
40784,GOT35
40786,FFGGOT37E
40788,FFGGOT38E
40919,FFGGOT39E
40920,FFGGOT40E
40921,FFGGOT41E
40922,FFGGOT42E
42100,FFGGOT45E
42668,FFGGOT46E
51130,FFGGOT48E
58961,FFGGOT51E
58961,GOT51
189169,FFGGOT51E
189169,GOT51
65249,FFGGOT52E
65249,GOT52
65250,FFGGOT53E
65250,GOT53
65252,FFGGOT54E
65252,GOT54e
66958,FFGGOT58
66958,GOT58
71033,FFGGOT61
71033,GOT61
71084,UBICI01
71084,GOT60
81089,FFGGOT63
81089,GOT63
94285,FFGGOT74
94285,GOT74
94287,FFGGOT70
94287,GOT70
98552,FFGGOT72
98552,GOT72
98843,FFGGOT69
98843,GOT69
98844,FFGGOT73
98844,GOT73
104455,FFGGOT78
104455,GOT78
105259,FFGGOT76
105288,FFGGOT79
107789,FFGGOT80
107789,GOT80
111739,FFGGOT81
112450,FFGGOT82
112450,GOT82
115394,FFGGOT83
115394,GOT83
118297,FFGGOT84
118297,GOT84
121065,FFGGOT85
121065,GOT85
123143,FFGGOT86
123143,GOT86
123644,FFGGOT87
123644,GOT87
124779,FFGGOT88
125789,FFGGOT89
129317,GOT90
142560,GOT97
147191,330936
147191,GOT101
155693,HBO09
155693,HBO08
179601,GT02
181458,GT03
182995,GT04
185060,GT05
193060,GT07
194198,GT09
196619,GT10
204837,HBO11
220931,HBO16
244505,4751010195304
213460,NLK03
216094,NLK03
25292,ZMG7062
25292,ZM7062
38453,012JXE-000
38453,392RGG
59294,UBIRW03
59294,RW03
98778,869
98778,"RR 869"
82222,"FBA_FOG 1700"
82222,FOG1700
250821,AREBSG001A
119506,5400AYG
119506,ACA05400
163745,SWM01
206941,71395ZMG
206941,ZM7395
199042,DB010-400
174090,003138
19301,191445
142708,FFGD0112
142708,HE556
146244,71001ZMG
177736,61855
269511,57311G
240196,C45950000
240196,HASC45950000
266507,RGS2037
266507,RGS02044
254543,MATSKEM4
193927,CTGQG1006CTG
10093,4098487
10093,934824
33924,GMT1109
39939,COA-1207-129
62922,152448
193738,ESG50090EN
193738,PBGESG50090
274037,81155
274037,DRNSS001
253368,G0525CG
96260,GMT1203
198287,692803
174402,1AGTD01NW
207568,MMP-9-02
209951,VPG16029
27162,KB03
199966,KB03
189035,TS03US-ASM
189035,TS03
68876,WOG056
256297,C61590000
256297,WTCC61590000
3651,TLC2012
3651,5511196
34843,GF-010101
135557,EAG01406
166988,"CCG 202"
11182,"WMG 1079"
11182,1079
156318,692346
15155,"426230000 W1RP"
15155,42623S1B
15825,Hasbro
15825,42638
16694,042775B
16694,WOC42654
22357,MLB44184
22357,44184
24878,ATSET01
28165,"MLB 426230006~1/4"
31005,BGHeroscapeHeroesoftheMoltenSe
72225,8007SG
107148,AREWGS001A
107148,WGS001A
140951,AEG5023
140951,"AEG 5023"
1897,4098903
125652,WK70836
125652,"WZK 70836"
156502,WK71695
176936,FBA_SG-HFBB01
176936,24118
102794,MFG3501
102794,"MFG 3501"
2093,2402
242972,6041601
1213,FBI6003
241122,54078
29109,DU01
32341,SCH87148
86955,SJG01481
146735,MUS085
149787,DDPPMREEN
170318,8015SG
197572,WQ-01-60
201186,IUG001
208766,TTC001
5404,TTT2010
36745,SOP59798
36235,CAT13000
67180,ASMTIA01
67180,TIKA01
129050,WFR2006
193322,CZE02505
228411,10057
35376,"BFL 1904"
35376,1904
1426,182
2449,90000
2449,LTR02
3819,LTR05
4610,0655132002158
4610,215
8041,041603
8041,41603
22884,HE116
94288,MEC02
95338,MEC03
98113,FFGMEC04
98113,MEC04
100092,FFGMEC06
100092,MEC06
102875,FFGMEC07
102875,MEC07
107933,FFGMEC08
107933,MEC08
117929,FFGMEC12
117929,MEC12
119640,FFGMEC13
119640,MEC13
121900,FFGMEC14
121900,MEC14
142875,FFGMEC32
142875,MEC32
146574,FFGMEC25
146574,MEC25
152510,CZE01704
152510,OCT132374
158969,MEC30
172680,MEC39
175755,LTR17
182930,MEC47
204091,MEC55
172047,SSN001
246366,RGS0809
246366,RGS00809
104356,331008
110699,331009
71402,48005
131339,331011
206548,MAD22
35522,SMD00042
86128,CGF010
231991,FADV01
258,LON00001
168927,SWM02
168928,SWM03
168929,SWM04
169018,SWM06
169020,SWM08
175283,SWM11
175284,FFGSWM13
19736,FFGKN09A
19736,FF071
19737,FFGKN09C
19737,FF089
148040,MN095-379
148040,APR132229
19739,FFGKN09B
19739,FF072
257616,SWM20
257616,FFGSWM20
19740,FFGKN09E
19740,FF090
19743,kn09h
6411,R20639993
6411,R2063
205398,WR02
177210,5883AEG
241831,RGS0848
196831,7408
125,GRY101082TE
65907,5510814
65907,"DOW 8001"
67185,ASMSOB01
67185,SOB01
90305,DOW8201
90305,5511854
125046,101401N
144270,DOW8301
144270,"DOW 8301"
145645,FOP01ML
145645,PAO01ASM
233955,WGG1721
235817,25CG-G04
235817,25CGG04
180593,BLIN01
126042,ASMNAT01EN
126042,NAT01
220827,PTGPA
121921,51945G
21389,GIBG661
32666,TSL0410
32666,410
157809,NATD01ASM
157809,LAU00041
213531,LAU00044
41,26431
554,682514
1465,6900
2093,Philos_3162
8051,48138
9440,190455
13642,26931
15512,49077
16747,TUM001
19600,"RIO 074"
19600,74RGG
26990,8-27912-07029-3
26990,201VLY
29368,ffp0101
29368,"FFP 0101"
37380,51785G
38054,00508RGS
52461,POP00323
65901,WFR1021
65901,"TFG 4001"
66505,35045
85897,51033G
91514,4092
95064,GGS002
98229,54305G
106217,48225
108784,GGS003
108906,"GMT 1405"
122298,18113G
131260,8819908015
131260,4015
147151,692193
151004,17263G
154086,1014TTT
154458,71410ZMG
154458,ZM7410
158275,"WZK 71660"
158275,367W052114
160851,RGS8721
160851,RGS00502
161866,GUG0048
168917,17266G
169124,"ZMG PZG20000"
171669,217642
172047,CMN0027
174570,83978
177678,638006
191977,269716
201921,GAM040
35815,ffpo201
35815,"FFP 0201"
826,26634
112373,00800
526,015011
526,15011
164153,SWI01
271324,IWWR01ENLKY
144734,01105IDW
4910,5563-06
5788,6023608
5788,20042814
6535,C7....urt2000***BW
6535,0455
7098,000011
8487,4786
19370,6038147
22861,5510
22861,SS-GMW-5510
24783,863791
24783,2104-04
35173,30547
218333,302808
223953,51223G
227460,53008285
234477,L5B01
239464,741716
280480,63566
127067,513787
147183,HE542
41541,LOO037
41541,37
89962,MATW2793
89962,W2793
120426,WPP1001
125879,GEG105
201825,RGS0577
36218,RIO531
209418,RIO531
219513,LK3530
230085,CTGQG1008CTG
74823,QUE6064
74823,60641QUG
100527,ASMCLAU02
100527,CLAU02USASM
61458,ASC001
71074,MATSNWP1
71074,NWP01ASM
148729,SRZ110
5,C0096
6201,TLC4000
6201,4000
8633,40224
13285,ZMG4029
17451,EGLWNC
17451,EAG090
21239,AVH95632
93688,3405
93688,EI-3405
93544,MF5611
93544,MFG45611
2562,4098474
146,1
269160,SMPCP01
212516,400258
1362,11104
66126,EAG01476
2818,41943
40213,MIGNI200
93971,MIGNI200
3529,40283
3529,076930402832
66771,"ZMG 7054-E"
108161,ZOCH601105007
5758,B00000JNXJ
5758,41357
103233,ZMG27054
103233,"ZMG 27054"
137237,"Mayfair Games"
137237,"MFG 3502"
139508,1401MCY
6521,MAGDAR
6521,MA05
128921,WGG01222
6785,5060
6785,5060-06
9516,0C673
169141,"Retail Core Set"
15804,hiddenconflict
15804,3300
207208,020121
27389,1360
27826,7415
150811,MMBG01
125853,"ZMG 7027-E4"
2407,8780900
2407,A5065
154343,8780900
154343,A5065
198961,6958E
37296,40616
146418,FFGWHD01
146418,WHD01
128709,WK70833
128709,"WZK 70833"
195503,010RVM
223953,8035SG
123844,1010TTT
193738,8024SG
295905,DWE5000
46807,9781594721229
46807,5011AEG
143075,410502NJD
245444,HLN01
245444,HLO01HG
269385,JME01
269385,FFGJME01
150,101142
9674,696116
148951,GSTGMGTINY01
244992,PAN7139
244992,PAN201809
98085,unknown
193148,102496
150083,10289475
214005,unknown
282463,10463
10547,HAS266330000
10547,266330000WOC
72225,GIO00013
24480,691530
174660,NY1901
198928,"ZMG 71120"
210164,RGS0588
221107,ZM7172
55600,RGG415
55600,415RGG
9452,42810
